15:19:43 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-1,000 TradeRate=10,0
15:19:43 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-1,000 TradeRate=10,0
15:19:43 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-1,000 TradeRate=9,0
15:19:44 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=2 OFI1s=0,500 TradeRate=12,0
15:19:44 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=2 OFI1s=0,500 TradeRate=12,0
15:19:44 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=2 OFI1s=0,500 TradeRate=12,0
15:19:44 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=2 OFI1s=0,500 TradeRate=11,0
15:19:44 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=2 OFI1s=0,500 TradeRate=11,0
15:19:45 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=4,0
15:19:45 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=3,0
15:19:45 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=3,0
15:19:45 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=2,0
15:19:46 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-72 OFI1s=-0,450 TradeRate=67,0
15:19:46 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-72 OFI1s=-0,376 TradeRate=59,0
15:19:46 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-53 OFI1s=-0,376 TradeRate=59,0
